Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
124,179.93335334002447,278.2944356451254,100.76146528832193,239.32594128916745
125,180.7382888657362,280.25594914904093,100.96729289188576,241.52072137047412
126,181.6091777361275,281.7863767323113,101.16221439984378,242.92153811440414
127,182.37959352775252,283.54461202328423,101.6405379609976,244.90236245109742
128,183.53286635094955,285.51172797133626,101.73011178818938,247.27815193266358
129,184.68159851131617,287.5874803190237,102.09230955525715,248.61031078929213
130,185.84206305468004,288.98410337458097,102.28074409685154,250.32616935599472
131,186.57288105921842,291.04329951040785,102.28074409685154,251.69229547843503
132,187.2864605538368,292.5483583338569,102.31527626569415,253.9039599722343
133,188.25243526032696,294.50492675853735,102.68958026907627,255.98000450552757
134,189.4172974685817,296.49287499507074,102.76558585024601,256.9279371846645
135,190.49136984965114,298.1430197234732,103.01755861559685,258.21648797373507
136,191.29032135073092,299.61985694519313,103.02293060629056,260.4611801718298
137,192.26607202064648,300.8384907420401,103.02293060629056,261.74130481529704
138,193.3629262500598,302.0536731008295,103.02293060629056,263.23826041773196
139,195.35642257594418,303.83425940741967,103.05306159272251,264.68679759468785
140,196.51629928308904,305.99161984440633,103.05306159272251,265.9921956539031
141,197.37422811702154,307.448040783138,103.05638157515769,268.0784273348166
142,198.5375549401432,309.6281993030595,103.08651256158964,270.10870288933
143,199.2966958980864,311.74513591110446,103.37181680327635,271.1547260609763
144,200.01706740588415,313.30985724351564,103.37718879397005,272.13080301363385
145,200.94206254786988,315.33576432648135,103.42353376589689,274.116358678367
146,201.90696728247207,316.0110168212625,103.55654391474259,275.68826886241123
147,202.860626711922,317.6617964705014,103.85258141518554,276.91245341731656
148,203.49862150810029,319.4876675365524,103.89892638711238,278.76777040414726
149,204.35253001056137,321.675225576549,104.12084013993314,280.73587625195734
150,204.87466594079723,323.23191878499966,104.15467874987488,282.4634747700922
151,205.6934590296373,324.43043169842264,104.17202054337837,283.40766013159987
152,206.88061348018795,326.498619640228,104.17202054337837,285.07547061109784
153,206.94137466501923,328.2210181676702,104.23678850878419,286.0633169222031
154,207.42676431222748,329.0907735374738,104.24216049947789,286.9908935800454
155,207.85551031412834,330.5873260792121,104.60821369535415,288.14280023092584
156,208.96689098943918,332.61281829899167,104.78331194520199,290.1133294304508
157,209.38539176583532,333.5234574561803,104.78868393589569,291.8029071916574
158,209.86698790172667,335.69207823138237,104.83502890782253,292.37361125377066
159,210.55798257930667,337.7784076314525,104.84374533794322,293.5743425095755
160,211.74737858947566,338.8317737215794,105.14271825265628,295.77828905224504
161,212.8297748499832,341.5085042668018,105.26405935828666,296.7594537250287
162,213.82086737791758,343.35100721329763,105.37753423699318,298.383959241238
163,214.30642977905103,345.78352287873554,105.37753423699318,299.3717800340485
164,214.70750415798145,347.5621526505263,105.40766522342514,300.5324039464331
165,215.39090265288797,348.91076641155814,105.41098520586031,301.92409722231207
166,216.2873224306133,350.5040618656522,105.46065016022233,303.20729512515146
167,216.85016987657377,352.943162785489,105.49410112908946,304.16581701830575
168,218.3592540396545,354.1784481589665,105.64120764897295,305.9600942388911
169,218.8450461964015,356.416824163175,105.64657963966665,308.40152204852654
170,219.98950041297323,358.0403856752628,105.8438524034996,309.47052310308874
171,220.48960772684845,359.5700134445438,105.87398338993155,310.97934277596556
172,221.00308236566877,360.66309706299137,105.87398338993155,312.2095534326965
173,221.24991626398622,361.7915439252849,106.09328814468941,314.2143811617672
174,221.3056840833721,363.71257115927153,106.19407886031205,315.541565488028
175,221.53270118281614,365.89502655205155,106.27332211245664,316.3871851672997
176,221.8239429339334,367.423110165726,106.3034530988886,318.62197656606753
177,222.83088943932552,369.04607447582015,106.48885903263505,320.60017069152997
178,223.6310422286222,370.34150565331,106.51739226162915,322.21148606668163
179,223.96221443607627,371.58529103152694,106.51739226162915,325.1175600705673
180,224.82380585447964,373.38915116852814,106.51739226162915,326.4377492991012
181,226.248956435686,376.0267896100738,106.51739226162915,328.54304593392607
182,227.43951716790164,377.5379238241099,106.563737233556,330.01432597716973
183,227.80546640564037,379.0526833417309,106.68667037938589,331.30495068161036
184,228.23225345545868,380.51210545052277,106.89251225345177,333.2046684237362
185,228.5982026931974,381.8918802299305,106.94407488347579,334.62652173920367
186,229.46914791860462,383.7019245263693,106.9494468741695,335.4815268112637
187,230.55639207202978,385.7079793153071,107.07340049171329,336.2199770758857
188,231.86106591141368,387.309893626606,107.11974546364013,338.0006053906966
189,232.2270151491524,388.5385817831837,107.12514191132564,339.16674630513074
190,233.3689023328152,389.3224696041101,107.17148688325248,340.35565989453687
191,233.59591943225922,392.3099385487499,107.22049225770863,342.2892233109756
192,234.4502644915399,393.6643663953518,107.7211786528243,344.4795971079984
193,234.87398556229263,394.7519582108444,107.7211786528243,346.0459785812012
194,235.76768335242176,396.4214794864814,107.72449863525948,347.6197123827473
195,236.92172515198138,398.0740977903377,107.72449863525948,348.2928955542372
196,237.6458759087303,399.42180810313914,107.98059196501826,350.21268619217466
197,238.93199750331206,400.95648019624474,108.10466558418959,352.15037397621796
198,239.1590146027561,402.8028434156842,108.2374556334816,353.47676551450616
199,239.72500832967003,404.4818185588524,108.2374556334816,355.09360365477056
200,240.2658872180294,406.33658872856614,108.24077561591677,356.34347553738314
201,240.57198633853963,407.9268247697657,108.26356918644773,358.00602363686187
202,242.37683338815472,409.096051039346,108.29370017287968,359.8543910882534
203,242.94998673886624,410.7931466165468,108.29370017287968,361.1577511505984
204,243.6701140647762,411.95142430413824,108.29907216357338,363.03705052775484
205,243.72588188416208,413.6688220076083,108.29907216357338,364.14537376440086
206,244.4993153485807,415.2692012443218,108.4945493634681,366.23633786668364
207,245.2959436091461,417.1409900233693,108.5645829724178,368.03560783850605
208,246.7587491151385,417.9669611682466,108.64023390172012,369.0381211905078
209,247.2766648564423,419.82939152131604,108.80411269415642,371.574149333113
210,248.29595332224991,421.39717433437266,108.80411269415642,372.63871385480235
211,248.84414411234255,422.35236335390323,108.83424368058837,374.3922160769898
212,249.65269136758113,423.7586425722901,108.86437466702033,375.9024555206243
213,250.05018586235633,425.2863504532522,108.87839647808865,377.18049706221
214,251.2660782609352,427.07668136799975,108.87839647808865,378.4353618853123
215,252.15119976812002,429.0745057164645,109.16966442074384,379.42070015728945
216,253.08820455216713,430.05460116748895,109.2240662428855,379.87440040562234
217,254.05661458737234,432.184965432744,109.31143210482232,381.0428551787106
218,254.5290174744513,434.4611069133195,109.35483974967559,382.1815253030617
219,255.6080150111878,436.03367724619625,109.35815973211076,383.5924037912136
220,258.0934722829493,436.30041636860716,109.40810751741614,384.5580880923345
221,259.56187437256904,436.83927982496454,109.49284848244164,385.5985704245423
222,259.83852353353916,438.3527451912862,109.49616846487682,387.92224282916857
223,260.0847026631022,439.66496174823374,109.51533049499578,389.5073117580404
224,260.72451212059644,440.8432823211893,109.51533049499578,390.2371430115286
225,261.42365017228997,442.18604131016787,109.64938846657023,391.2960978042911
226,261.91217838340236,442.99553177403214,109.67658212592862,391.73691682676645
227,262.8806432544173,444.53424806522776,109.6950051194076,392.8554157728299
228,263.88239973765394,446.0610371202327,109.6950051194076,394.5174414482113
229,264.10941683709797,446.91812089770013,109.6950051194076,395.0220575995412
230,264.41661614696693,448.3518257188769,109.6950051194076,396.26058175115304
231,265.2662516881221,449.1482806539886,109.86784347199355,397.20234947578484
232,265.9369415713501,450.25637510362947,109.89797445842551,397.76982671835293
233,267.3027197733276,451.7285499970832,109.92810544485747,399.2247816714626
234,268.32284692617486,453.229480249103,109.92810544485747,401.3915086715693
235,268.6886780731344,455.6071752376576,109.92810544485747,402.0694230432555
236,269.2094013620184,456.8099262880689,110.13193359371897,402.9190069592016
237,269.4705399605228,458.62602412920575,110.16206458015093,404.3389336011763
238,270.49274744450037,459.6664961002187,110.2054722250042,405.4069543385719
239,270.7389265740634,460.69058042637903,110.29887693419928,407.1651898929824
240,272.4305746736002,462.231677347592,110.32167050473024,408.7502068444807
241,273.5037493403586,463.23728013720086,110.36507814958351,409.1924478502123
242,273.9237472250657,465.36575547566787,110.36507814958351,410.31661741139976
243,275.05576619955383,466.42515406182093,110.51467560721785,411.1444498189757
244,275.28278329899786,467.7585706223304,110.51467560721785,412.5158181965216
245,275.97161672919617,469.3661624591606,110.56126306833826,414.9948997721912
246,276.5089969825024,471.0044676286029,110.59471403720539,415.8032798073986
247,276.7661450683784,471.92889005507,110.62190769656378,416.5104316153876
248,277.1912875792754,473.47148626587705,110.64910135592217,417.6342769674036
249,278.53543988506226,474.28204960398114,110.7497438762803,418.9242626225492
250,279.67753563804274,475.469304869545,110.79315152113358,420.6570058349436
251,280.07941681166227,476.1818219355203,110.79315152113358,421.52066201853745
252,281.50773821183293,477.54240788087935,110.85221210240242,422.88771642226004
253,281.763622201474,478.7586889589215,110.8706350958814,424.51588239604024
254,281.763622201474,480.7300921862127,111.20644484460315,425.939447317827
255,283.34904828423396,482.26422663028205,111.20644484460315,426.9044234295445
256,283.39245592908725,484.61834689051943,111.24985248945643,428.23870105415796
257,284.18749329196436,486.22804542643325,111.59430985030527,428.8443431221568
258,284.2773826104106,487.03647273596613,111.85108534841385,430.15387534119014
259,284.7541972724417,488.9794918593897,111.85108534841385,431.2149629091926
260,285.43326455531945,490.37344598179055,112.07605105897369,432.4300669356505
261,285.66940901724405,492.0438027460396,112.10618204540565,433.83023249767126
262,285.7791151345637,493.294969546683,112.22297820875646,435.17571246541024
263,286.23665201354817,494.5186942207825,112.52512228371303,437.179377955536
264,286.6134442034501,495.2163402410441,112.55525327014499,438.3851928223137
265,286.9737120489249,495.8539595102971,112.65883311757669,440.0352308539196
266,287.7105364874278,497.2311224779619,112.76104767961033,441.2240947295294
267,288.94443238833037,498.74341627251215,112.80611367036308,442.1717115721409
268,289.27000086939154,499.53288015618557,112.95814579161754,443.5750083809429
269,290.18298634577263,500.36790095427403,112.98533945097593,444.8038732993309
270,291.3312027767667,502.21518581830634,112.98533945097593,445.997298234583
271,291.7540921171787,503.93110441309295,113.01253311033432,446.29368792802995
272,291.7540921171787,505.3996707876738,113.01253311033432,447.95744406698975
273,292.2506001920459,506.8004766384135,113.05869929267281,449.5681219863781
274,292.40231885892126,508.2459120717605,113.05869929267281,450.2124884932568
275,292.9608528050481,509.0715618382578,113.10504426459966,451.3134834580184
276,292.99497430410844,510.14395511190526,113.1388067914436,452.1284368337208
277,293.8774017892315,511.990481510366,113.1388067914436,453.0412366225055
278,293.9651549453496,513.1033085170707,113.1388067914436,453.86984358763453
279,294.1413512606156,514.5418918344326,113.14212677387877,455.0530521615167
280,294.3684755271343,515.9625674040437,113.22686773890428,456.1917135813441
281,294.9210364508336,517.1695769550148,113.63976434976455,456.9605368042719
282,295.5130668977132,519.4037643930669,113.8268040895484,458.27925934300947
283,295.76252977684294,521.1896663540653,114.0247720996808,459.4366226983948
284,296.18139795057766,521.7298377280779,114.05196575903919,460.19670044193316
285,296.215519449638,522.4125018832326,114.08453140909128,461.5724376204085
286,297.57825851903885,523.3236243740894,114.08990339978499,462.70991658532984
287,297.9194252383801,525.0153439831574,114.08990339978499,463.33767168527686
288,298.4176099609254,525.4979645081008,114.08990339978499,464.51301037794093
289,298.7469298699858,526.7318800791719,114.15045825772502,464.8420110102052
290,299.4838851793806,528.4014230486268,114.15045825772502,465.95885581730624
291,300.2329603221554,529.0871420151427,114.29039403815106,467.6619542875635
292,300.4889163353365,529.8891666386207,114.36145220745746,468.70326717960353
293,301.3196922396807,531.7664743520454,114.36145220745746,469.94781637245376
294,301.9753232554622,532.7501157218423,114.41722002684335,470.8092234112545
295,302.0042687805814,533.1749095787208,114.581210812977,471.55617994001216
296,302.45216722160967,533.5820701355179,114.58658280367071,472.58420378273394
297,302.9551337320235,534.3491137679574,114.60500579714969,474.5589796107344
298,304.94904131922056,535.3722882501859,114.64841344200296,475.55450240564033
299,305.5993743238918,536.9778475337611,114.6872364015638,475.8904149614667
300,305.97134159136647,537.6344452000249,114.6872364015638,476.54309404500657
301,306.1195068527815,538.9218867145449,114.6872364015638,477.5487586431328
302,306.66949557055506,540.7270262715255,114.77520465786006,478.1643768721291
303,307.0324554564765,541.4245493937224,114.82521354724602,479.6214533516138
304,307.5796842525494,543.7304438809382,115.03615581247685,480.99806646891716
305,307.6628111260659,544.7927762670956,115.11861215580012,482.76965782314056
306,308.07893495745674,545.5359242548265,115.17364910085584,485.2941766805226
307,308.9401433688908,546.4535062831609,115.25475852546936,486.54897217653905
308,309.5200531696241,547.6545045325392,115.25475852546936,488.20800137464585
309,309.5200531696241,548.2531363654775,115.25475852546936,489.338852789334
310,310.44946793038685,549.2576970824935,115.26306784323663,490.42198367012327
311,310.5027514595662,549.9735358313728,115.35086459856875,491.01659527365985
312,310.90146840636316,551.0512760102533,115.50746334999435,492.07614852909535
313,311.6865279344973,552.2734661840308,115.53465700935274,493.44489676168064
314,312.15942029202125,553.7349290719935,115.5647879957847,494.653827258676
315,312.58879863257033,554.636605151501,115.56810797821987,495.3695103367326
316,312.79222150190503,555.88177592103,115.77279693530768,496.3425331534543
317,313.58770249148535,557.0507962634466,115.85207321847507,497.0382951315691
318,313.86855843703347,559.0260642846674,115.88220420490703,498.71340778024523
319,314.85007941847005,559.8372266010036,115.96855440527008,500.3909821083281
320,315.3786312480351,561.080706565955,115.96855440527008,501.47637985427576
321,315.434399067421,562.2236552223092,115.96855440527008,502.4107351323294
322,315.9212831719749,563.794556063306,116.01472058760858,503.0383894473302
323,317.2577637745059,565.0295611558113,116.01472058760858,503.6766187028186
324,317.522734773287,566.0921936589315,116.05812823246185,504.7300598525035
325,318.58884458675607,567.6061266622892,116.1444107540191,505.56332566674604
326,318.64461240614196,568.4152662990307,116.15310272714798,506.5272646139303
327,318.9546952050747,569.2625350109996,116.15310272714798,506.8998700124305
328,319.0104630244606,570.2110248616616,116.22953288714808,507.9736540285519
329,319.24473695888827,571.2992000228897,116.3106423117616,508.57605674912367
330,319.9190350701005,571.9184478475063,116.3106423117616,508.91084927175234
331,319.95315656916085,572.4738357132096,116.4103045172292,509.65389946089374
332,320.18930103108545,574.1562763023512,116.44043550366116,511.24112290165954
333,320.9716510375716,575.1836105752892,116.57609292852821,512.0329281914959
334,321.24604687289235,576.4078819680603,116.59590972740163,513.206659171
335,321.6680112791636,578.0323725685389,116.74433834164074,513.6636040799707
336,321.94754648910003,578.6278907459551,116.74433834164074,514.6290828675889
337,322.0992651559754,579.1755294325969,116.86453928526478,514.9712227250166
338,323.1277240362069,581.0947010598529,116.9546240120247,515.541790133021
339,324.01661698736774,581.612744459201,117.07869763119602,517.3894962169898
340,324.1683356542431,582.1225126626454,117.07869763119602,517.9472095506517
341,324.79425300417944,582.9603038173392,117.0820176136312,519.1137843885151
342,324.9384277529661,584.3264488527014,117.0820176136312,520.174330499993
343,325.6116127114032,586.2461301800332,117.0820176136312,520.4754248620891
344,325.6116127114032,587.7833110542458,117.16666588749229,520.9979904545776
345,326.6125770127403,589.0518270637195,117.27452552116874,522.4892355500498
346,326.6323938116137,590.7572552181593,117.27784550360391,523.5014021910965
347,326.9215049192021,592.7533796261129,117.27784550360391,524.6625605329851
348,327.1737660416689,593.2285028388479,117.30303429317104,526.8721618389321
349,327.8043890071899,593.5191606979903,117.3476711918633,527.4719077791859
350,328.0860593168057,594.2525790849749,117.41212488942898,527.958262335837
351,328.677823875404,595.114297319288,117.41212488942898,528.1188943323352
352,328.7335916947899,595.1610249465764,117.51291560505162,529.1737336612194
353,328.7335916947899,596.7837201261548,117.51291560505162,530.2644431409734
354,329.8654461441437,598.2160663693218,117.53810439461874,531.3610625886092
355,329.8654461441437,599.3738068303068,117.53810439461874,532.1557244484986
356,330.02588017225224,602.0019697771221,117.66324148869474,533.2231949784606
357,330.5733927558841,603.3127355864507,117.66324148869474,533.8401334601748
358,330.6474275171696,604.1850752115486,117.78617463452463,534.3278752158653
359,330.9858939216367,604.8950852876158,117.81630562095658,534.934563866759
360,331.02021143744963,606.3020725746061,117.97234209136721,535.5809897013621
361,331.4698977854028,607.148211305132,118.00784506849287,537.2899564058081
362,331.50401928446314,607.8225917009502,118.03503872785126,538.9805599827296
363,331.9993673006477,609.1235220908071,118.05485552672468,540.0510867934858
364,332.6370012068266,610.8908502473366,118.15549804708282,541.1165564178534
365,332.91339405240115,611.3907081692524,118.15549804708282,541.9193979578105
366,333.3917464955074,611.9766659880487,118.20166422942131,542.4472005927207
367,333.3917464955074,612.9966898604914,118.20703622011501,543.8859336726241
368,334.1989581686589,613.5756889842572,118.2342298794734,545.3689383948375
369,334.58539538335185,614.622367247717,118.25404667834682,547.0433785621569
370,334.791052348161,615.5402389762085,118.28661232839892,547.8081819442012
371,335.90556465886806,617.3935727494394,118.31674331483087,548.5212339101629
372,336.241487935145,618.2337054559933,118.38016350236433,549.7708221636727
373,338.1760545869134,619.2624488708967,118.38016350236433,551.0276731668014
374,338.4929673645828,620.0250881389477,118.51015442836933,552.3691979876616
375,339.8968404589765,621.0865937867273,118.53511770010472,552.4804377719129
376,340.101395146858,622.3243319302331,118.56524868653668,553.7363839484317
377,340.83227287585254,623.0369128670346,118.5904374761038,554.0342717961071
378,340.97220865627855,624.6047165197784,118.68232285171308,555.5206789022814
379,341.27832586575806,625.2788766305251,118.68232285171308,556.1063452251456
380,341.7531512642491,625.5981067599492,118.70943781832094,556.9510305541332
381,342.55280692255843,626.2030603562172,118.70943781832094,557.563923619208
382,342.7768432850815,626.9692777661022,118.70943781832094,559.0703123861546
383,343.03912085109863,627.5110790856669,118.73663147767932,559.64812689955
384,343.8170032604204,627.8378712662294,118.85119187115997,561.2736498031727
385,344.95513429261877,628.4872126829434,118.93593283618547,562.2725682304257
386,345.3217547084383,629.6968333264504,119.02399378364615,562.9859448811618
387,346.1265220563642,630.9287414767,119.05118744300454,564.5935795941863
388,346.13189404705787,632.0034568578453,119.05118744300454,565.4558627247053
389,346.5340450305448,632.7210454143927,119.05655943369824,567.0725575118423
390,347.91860391208917,633.9140780648729,119.06193142439194,567.8781572890194
391,348.17171740455404,635.1517822376968,119.06193142439194,568.2204037852814
392,348.1770893952477,635.979020877224,119.06193142439194,568.753131943389
393,348.4633556054546,638.3788582851142,119.14654666723024,569.4620187012788
394,348.6762140824095,639.5645080365694,119.15191865792394,570.0860970605052
395,349.39766217931174,640.0672185222222,119.15191865792394,570.7889417448766
396,349.62985001423056,640.6138921897616,119.23176694614114,571.472077611598
397,350.7091994653453,641.4342033244257,119.23176694614114,572.4147498564002
398,351.6621968928097,642.3164182069142,119.24045891927001,573.3373250996644
399,352.1471667736964,643.4830476132221,119.33915534128313,574.2336625848477
400,352.6360329737662,644.5312460558682,119.36966898307669,576.1004300294694
401,353.1702178848563,645.0675470843435,119.36966898307669,577.5222585062979
402,353.198344001497,646.1651447708725,119.39242310902368,578.6732213004198
403,353.50268890690376,647.0490412970296,119.39242310902368,581.0568636078144
404,354.3788740917845,648.2632226803793,119.65758725214612,582.2812783661738
405,354.39508807727935,648.7648045300176,119.70431487943456,582.5532382274732
406,354.6809762972878,649.1312822921819,119.70431487943456,583.7331867355433
407,355.02020839061265,650.4458038242764,119.806133445835,584.4135036280744
408,355.3737293650583,652.2302168148603,119.806133445835,585.654459161373
409,355.6717081868214,653.2995712518646,119.82992843000768,586.8635980714912
410,355.9119043079908,654.303874145612,119.91466939503319,587.100665315183
