Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
230,0.5508902862932722,0.30016456738226793,0.5023418449431464,0.3940103956732313
231,0.5445093700266261,0.30028412885205563,0.5021697476159743,0.39434556306844426
232,0.5483387486894565,0.3006518828722152,0.5021713932642816,0.3944458321840713
233,0.5479568070973355,0.3013594905429625,0.5022636328737663,0.3944992674872302
234,0.546498333051255,0.30147707252055966,0.5023362485036464,0.39159992038289526
235,0.5459759083011082,0.29976254522149426,0.5023071893105696,0.39436872945679413
236,0.5459014403008141,0.3005740488702565,0.5026694105724182,0.39177188008602937
237,0.5459532932717275,0.30011524738151574,0.5026284447096253,0.38820830582405325
238,0.5462740294602333,0.3003611910033147,0.5027103455032708,0.3881916492300111
239,0.5463965781368949,0.3005138678199614,0.503128132455309,0.3883814866503008
240,0.5463625329473752,0.3002005260408193,0.5028750900304916,0.3878485140469071
241,0.5461552219368577,0.3017179670292176,0.5029123569345896,0.3878807639778635
242,0.545703321142198,0.30170986934851207,0.5029180182261677,0.3871147235297552
243,0.5466944064789636,0.30112778726541994,0.5035450827400639,0.3868722245759189
244,0.5467699301756974,0.3013292426856403,0.5036507641514306,0.3870107521352639
245,0.5464407366163699,0.3003288003566599,0.5038538726959348,0.38865650330534585
246,0.5462761969841484,0.30060892213718027,0.5038017819420529,0.38826599469611656
247,0.5461306799298138,0.3001202486845499,0.5038303397074859,0.38820735706432924
248,0.5460472196764197,0.29980583431926167,0.5037248549382238,0.3882488349079259
249,0.545882497275218,0.30045536912001347,0.5039116921861853,0.38840679982745574
250,0.544533512363674,0.3000846540559111,0.5038605533837344,0.38837601973312064
251,0.5437466460205225,0.29923854108292886,0.5038463820654815,0.38826044917627833
252,0.5429212410878372,0.30923067154945083,0.5037899701765938,0.387528592373712
253,0.5377311218068852,0.3091456990477731,0.5038718537611772,0.38339624581619186
254,0.5210563533307521,0.3091678318744179,0.5051889180735417,0.3829688021685286
255,0.519234223938894,0.3094451259034138,0.5051064369981265,0.37942532208638347
256,0.5178700511372235,0.3125089941747311,0.505069458353266,0.37818859977128
257,0.517797025387092,0.3121303414729925,0.50291036021768,0.37775742019387587
258,0.5178857037449053,0.3122194315111969,0.5024569864807337,0.37937889361859434
259,0.5169896211402162,0.3117874893408006,0.5024359308824693,0.38043788531217065
260,0.5169706127497402,0.3081552178867774,0.5024843523855524,0.38012552680820516
261,0.5165615108408333,0.30889647834552025,0.5025348529771045,0.3807513818503467
262,0.5160891306474944,0.30848302804862865,0.5025736770668078,0.38136806998713935
263,0.51595435789241,0.3085407507520462,0.5043283493064338,0.37774621762808375
264,0.5161597997041973,0.30839654062288363,0.504657695161763,0.37722249065472435
265,0.5164370104457476,0.30754292005477624,0.504457557987421,0.37543356468844563
266,0.5172985609825359,0.30735360224180697,0.5041097593587587,0.3851656675029489
267,0.5164454421172043,0.30740399934736184,0.5048932442925481,0.3854023444596138
268,0.5160040643002095,0.30725553583291587,0.5044414856464015,0.38530261817376144
269,0.517232766065321,0.3080326575351736,0.5044184331978988,0.3850882530084168
270,0.521661954282976,0.30608815420621804,0.5044140363905717,0.384916629009782
271,0.5206391845432041,0.30588436487254944,0.5044364106296694,0.3849728849658939
272,0.5207283962011291,0.3041896620079051,0.5043685333700855,0.38572237274531684
273,0.5189447829576566,0.30402856794295874,0.5043488760637738,0.38640817210825373
274,0.5189844658994744,0.3044529466276099,0.5043018200504021,0.3864454129632335
275,0.5157979390542289,0.3043638878329046,0.5043169255794562,0.3863155396144167
276,0.5154741264273672,0.3035090267878976,0.5040937753877961,0.3870008048925931
277,0.5125567306457165,0.29570058398019355,0.5040963966856825,0.38854200692607715
278,0.5130101302429816,0.29613038734443387,0.5040053242067354,0.38853568270753774
279,0.5129575013695706,0.29477436338751073,0.5040687588218629,0.3865730841314765
280,0.5128100337746615,0.2935893741137683,0.5038931529746943,0.38675456583540563
281,0.5108904419955155,0.29216356515757347,0.5027315601661021,0.3861472153032632
282,0.5159588794798534,0.2944837997986224,0.5022879827567326,0.38412451620616617
283,0.5160704921364285,0.2945526488709164,0.502502292152848,0.3843277812884206
284,0.515928833225443,0.29463193151071626,0.5025673240636298,0.38398134793788036
285,0.5159278658240264,0.292171903996742,0.5025521675338501,0.3828546352655457
286,0.5196683470687128,0.2920684671955592,0.5025916151883957,0.3826160869745634
287,0.519174550390672,0.29196663364747494,0.5026712962504508,0.38281025833258553
288,0.5186701355374117,0.29158260688933046,0.5026484077326387,0.3822686904459333
289,0.5208563161588129,0.29117259665039263,0.5027865523332146,0.3813492460535838
290,0.524052573207287,0.2919405751641446,0.5027729671299045,0.38136912463215994
291,0.5239502466898402,0.2952333286697931,0.5025646571780665,0.3810281776376853
292,0.5227950036401038,0.29507850677558883,0.5027219067295389,0.38033562349311334
293,0.5223783154268296,0.29662738620369694,0.5027069652863325,0.3809586096581443
294,0.5212036208276806,0.2953995418786603,0.5019647240357419,0.38110615366144684
295,0.521169538763752,0.2954982654688786,0.5023707517615918,0.3796295968906323
296,0.522163313827323,0.2957091181966827,0.5024830494974407,0.37960524038398163
297,0.5230703035463479,0.2961304509710266,0.5023771456297718,0.378584899245583
298,0.5218633622003239,0.29730221431958526,0.5024370206876387,0.37844818264952496
299,0.5219246800967555,0.30031434826868975,0.5024177489017007,0.37840385851611646
300,0.5237666431328323,0.29995294466604083,0.5026658930059416,0.3814519614360271
301,0.5215622294585005,0.2990428019385597,0.5026310730146429,0.3798684471703277
302,0.5211145346891836,0.29757668372035606,0.5025291349184848,0.37987207233548154
303,0.5187743838147034,0.2976910285608366,0.5025781188441035,0.37880633827383775
304,0.5163104634109767,0.29639785819998027,0.5025115993972468,0.37808304267230053
305,0.5162799362520226,0.2964110244093151,0.5027615838070273,0.3763112528588969
306,0.5167914409031884,0.2965244631880438,0.5027905003029428,0.37635083240527256
307,0.5162289338321424,0.296442718074054,0.5024969486966688,0.37648352046535605
308,0.515926023889542,0.29521746239194124,0.5025041423363221,0.37768088512862397
309,0.5158874594320718,0.2946785150033988,0.5025425479449097,0.3779189880896718
310,0.5146781498737877,0.29511722312325506,0.5025259005282605,0.37788583752543914
311,0.5146456704335856,0.2949826249931589,0.5024750148612684,0.37775257091795084
312,0.512722810885642,0.2940949782885594,0.503217082305784,0.37823256837533986
313,0.5162539615525278,0.29608279093201795,0.5031860704751516,0.37792944926617644
314,0.5161075997628142,0.2883570311665967,0.5031116893580992,0.37774743462693366
315,0.5159638463405101,0.28847496033567976,0.5030410901558826,0.37773576754731986
316,0.5152447917990922,0.28810672430035605,0.5029393957921826,0.3787019980644099
317,0.5137317277144517,0.2882266241878198,0.5030098244365055,0.3786531590306165
318,0.513684699423304,0.2877614336811066,0.5030377105771342,0.3779255859335214
319,0.5129440727077218,0.2866955120784656,0.5032305378914467,0.37804258300910776
320,0.5135225048194376,0.2872466349112365,0.5036816836434375,0.3773999571536522
321,0.5134765017328575,0.2869817494576698,0.5037394574761763,0.3774822293832457
322,0.5120313340868176,0.2852405394928889,0.5036866107779265,0.3773242132649274
323,0.5122525544750395,0.28434097841490225,0.5036301534208651,0.3763054347393176
324,0.5122816615801821,0.284501874243405,0.5036122603856789,0.37623027375193385
325,0.5096225591558368,0.2850370361239754,0.5035894990762383,0.37636317669608754
326,0.5097278434463449,0.28418147251469317,0.5035950022812037,0.3765418993840761
327,0.5056400976061808,0.2842094557780997,0.5035700321165137,0.3765562611191128
328,0.5056041747577679,0.284161535146395,0.5036611335930685,0.37596492243749696
329,0.5047822298236129,0.28358112777621164,0.5033623123917097,0.375983037506172
330,0.5046338836321663,0.28335819484774116,0.5033174889240646,0.3754660110760567
331,0.5046551917700757,0.2837483429211671,0.5038710182454593,0.3753095381281488
332,0.5046188642663962,0.28318678951538223,0.5038596017567702,0.37160720027185484
333,0.5014438816228382,0.28382989589758234,0.5040132436478558,0.37175680486092916
334,0.5015127841336648,0.2835094027262311,0.5040097191298786,0.3711165554255954
335,0.5016765093353242,0.2822833341225629,0.5041161733367572,0.3708996151087436
336,0.5013694750335924,0.2825198711660479,0.5040876524397068,0.3708844666174638
337,0.5013843002652776,0.2822832473418455,0.5055277392670197,0.3708205325210031
338,0.5021469680336681,0.2798039298189181,0.5060336744514896,0.37078821519896066
339,0.5032891319588,0.28021965814142585,0.5058171129294828,0.37069565914975594
340,0.5032549213372104,0.27957811265700727,0.5058095008056781,0.37062515672378493
341,0.5019150726088382,0.2795614572840975,0.505803616998053,0.37031904876472665
342,0.5014492694114284,0.2775078654856577,0.505707747122226,0.369965868671709
343,0.49898831873066013,0.27819200472593353,0.505678748188551,0.3700944512976165
344,0.4990509416187856,0.2776584776426958,0.5056603761156235,0.36995644361275537
345,0.4971059322432003,0.27874147676471367,0.5056162792126307,0.36994208349987706
346,0.49707435709977527,0.2789415268793919,0.5056384698739287,0.3723760661966487
347,0.49715459255425404,0.277464939564947,0.5056487544836001,0.3728410681000002
348,0.4957600147029641,0.27703677210730643,0.5056426710148056,0.3696817577437152
349,0.4949249448128926,0.27707351790038376,0.5055304688972626,0.3697850045087898
350,0.49494211104640334,0.27598354628314004,0.5055752861915874,0.3698422916110818
351,0.4950314759863894,0.27598845023342816,0.5055600181056032,0.36977865150229483
352,0.4950711719341494,0.27609294144381186,0.5058704104481735,0.369438599995196
353,0.4950827264270147,0.2761835969785234,0.5058607628747919,0.367512320709505
354,0.49546414257111415,0.2754329308884734,0.5058632372943846,0.36734977742707625
355,0.4954921268403133,0.2774765078718494,0.5058527883756754,0.3673243141615846
356,0.4957638802804012,0.27639116805830466,0.5056971351896145,0.3671076528892743
357,0.495995286973358,0.2764207557043785,0.5056707205005088,0.36708990321071877
358,0.49252401119529426,0.2749051334650946,0.5055779983465145,0.36642669156954477
359,0.4925737024856036,0.2741804136552014,0.5055273324384814,0.36583568663891153
360,0.4925468683403652,0.27162996229575287,0.5067673414356816,0.366326142659784
361,0.49400188204352313,0.2716382209805861,0.5067440041289182,0.3660307570772042
362,0.49401845995681615,0.27134429937661336,0.5067980474924452,0.3660413266709929
363,0.49415700266856755,0.2711377966972404,0.5067978151952157,0.3660790017546065
364,0.49414589726169106,0.27064832368072417,0.5068989125257839,0.36578547461701166
365,0.4941762777155748,0.27054148520449334,0.5068853334550475,0.36506378685979574
366,0.48966202085399974,0.27040103713680724,0.5069301892041097,0.36494307341665305
367,0.48963185422420163,0.2702202153447423,0.5069189445700163,0.3706064721851673
368,0.489406075259968,0.2687829252802342,0.5068948569871998,0.37069022873927326
